transaction_id,timestamp,amount,payment_method,card_age_days,card_expiry_days,retry_count,customer_tenure_days,customer_past_success_rate,gateway_response_time_ms,gateway_status,issuer_response_time_ms,issuer_status,response_code,risk_score,available_balance_ratio,transaction_limit,otp_attempts,cvv_match,root_cause,recovered
TXN103907,2026-06-02 02:19:44,3520.75,credit_card,179,126,0,1888,0.868,253,operational,468,operational,LIMIT_EXCEEDED,0.009,0.702,2617.69,1,1,transaction_limit_exceeded,0
TXN103908,2026-05-17 04:36:33,3020.38,credit_card,1849,947,0,1204,0.83,21687,degraded,304,degraded,BANK_TIMEOUT,0.156,0.094,9690.1,0,1,bank_server_timeout,1
TXN103909,2026-04-29 19:23:16,9147.28,credit_card,242,38,0,381,0.821,252,operational,131,operational,LIMIT_EXCEEDED,0.055,0.671,7879.69,1,1,transaction_limit_exceeded,1
TXN103910,2026-04-12 17:59:06,1456.67,debit_card,571,646,0,1088,0.856,5875,degraded,158,operational,TEMPORARY_FAILURE,0.327,0.842,12907.2,1,1,bank_server_timeout,1
TXN103911,2026-05-17 03:19:04,806.17,debit_card,778,98,0,1407,0.621,5655,operational,474,degraded,BANK_TIMEOUT,0.116,0.278,6643.84,0,1,bank_server_timeout,1
TXN103912,2026-01-18 17:08:06,413.97,credit_card,2243,680,2,882,0.757,361,degraded,185,operational,LIMIT_EXCEEDED,0.135,0.67,500.0,1,0,transaction_limit_exceeded,0
TXN103913,2026-01-24 01:47:01,16137.25,debit_card,1477,-301,1,1247,0.882,337,operational,307,degraded,CARD_EXPIRED,0.146,0.542,3742.96,1,1,expired_card,0
TXN103914,2026-02-05 05:27:53,3489.98,credit_card,1982,-860,1,1179,0.544,333,operational,238,operational,CARD_EXPIRED,0.282,0.651,2245.44,0,1,expired_card,0
TXN103915,2026-05-18 20:45:06,900.65,credit_card,2272,-566,1,312,0.557,402,operational,382,operational,CARD_EXPIRED,0.195,0.74,3513.57,0,1,expired_card,0
TXN103916,2026-03-19 18:29:43,9785.89,debit_card,2235,1098,0,346,0.513,8337,degraded,293,degraded,TEMPORARY_FAILURE,0.402,0.541,3155.73,0,0,bank_server_timeout,0
TXN103917,2026-02-07 09:28:31,6986.29,debit_card,1534,552,0,127,0.812,12552,degraded,193,operational,BANK_TIMEOUT,0.145,0.818,1914.03,1,1,bank_server_timeout,1
TXN103918,2026-01-09 01:54:03,466.04,credit_card,903,438,1,1533,0.745,250,operational,143,operational,OTP_CVV_MISMATCH,0.388,0.801,3745.63,2,0,otp_cvv_mismatch,1
TXN103919,2026-03-30 00:22:36,847.31,credit_card,1027,843,0,2210,0.492,5332,degraded,456,operational,TEMPORARY_FAILURE,0.283,0.372,1943.82,0,1,bank_server_timeout,1
TXN103920,2026-03-13 18:11:36,1576.9,debit_card,439,471,0,2325,0.843,288,operational,270,operational,INSUFFICIENT_FUNDS,0.043,0.11,7770.22,1,1,insufficient_funds,1
TXN103921,2026-02-02 00:53:08,617.36,credit_card,1483,207,1,1624,0.954,406,operational,147,operational,LIMIT_EXCEEDED,0.156,0.767,561.12,1,1,transaction_limit_exceeded,1
TXN103922,2026-01-05 04:36:51,1634.29,credit_card,1475,-569,1,2298,0.672,328,operational,335,operational,CARD_EXPIRED,0.439,0.596,12343.06,2,0,expired_card,1
TXN103923,2026-05-16 16:21:03,3668.37,debit_card,2431,752,0,945,0.911,413,operational,353,operational,RISK_BLOCK,0.79,0.715,5507.09,0,1,risk_fraud_block,0
TXN103924,2026-05-21 06:42:40,455.9,debit_card,499,1153,1,1847,0.693,770,degraded,250,operational,GENERIC_DECLINE,0.29,0.085,13625.87,0,1,insufficient_funds,0
TXN103925,2026-02-14 06:26:03,2412.8,debit_card,1899,793,1,1279,0.607,380,operational,286,operational,OTP_CVV_MISMATCH,0.147,0.47,1870.73,1,0,otp_cvv_mismatch,1
TXN103926,2026-03-30 20:47:33,5790.88,credit_card,687,740,2,977,0.822,6178,degraded,505,operational,BANK_TIMEOUT,0.101,0.579,3750.61,3,1,bank_server_timeout,0
TXN103927,2026-02-15 13:51:37,2685.88,debit_card,224,948,1,1718,0.924,340,operational,309,operational,LIMIT_EXCEEDED,0.163,0.577,1989.31,1,1,transaction_limit_exceeded,0
TXN103928,2026-03-15 14:19:39,1668.91,debit_card,1019,101,0,2303,0.901,194,operational,142,operational,INSUFFICIENT_FUNDS,0.069,0.115,3134.47,0,1,insufficient_funds,0
TXN103929,2026-01-20 15:50:25,922.83,credit_card,2410,758,1,1173,0.809,508,operational,308,operational,RISK_BLOCK,0.915,0.578,8065.87,1,1,risk_fraud_block,1
TXN103930,2026-06-20 07:50:45,4131.45,credit_card,1172,255,3,1651,0.874,8042,degraded,489,operational,BANK_TIMEOUT,0.316,0.495,1596.74,0,1,bank_server_timeout,1
TXN103931,2026-05-10 17:01:11,554.81,credit_card,489,522,0,560,0.815,219,operational,154,operational,OTP_CVV_MISMATCH,0.138,0.702,2269.32,1,0,otp_cvv_mismatch,0
TXN103932,2026-06-12 04:36:11,2294.65,credit_card,826,592,1,1262,0.904,4838,degraded,429,operational,BANK_TIMEOUT,0.144,0.621,3140.15,3,1,bank_server_timeout,1
TXN103933,2026-02-23 06:02:55,1846.52,debit_card,1746,883,0,1657,0.723,227,operational,287,operational,INSUFFICIENT_FUNDS,0.179,0.04,6857.08,3,1,insufficient_funds,1
TXN103934,2026-06-07 02:55:11,5547.78,debit_card,733,249,0,715,0.823,4514,degraded,142,operational,BANK_TIMEOUT,0.154,0.772,15147.59,0,1,bank_server_timeout,0
TXN103935,2026-04-04 06:58:10,1005.05,credit_card,601,-468,0,1973,0.908,346,operational,470,operational,CARD_EXPIRED,0.285,0.431,3228.07,1,1,expired_card,0
TXN103936,2026-02-05 15:56:16,1094.23,credit_card,639,-612,0,1889,0.673,240,operational,201,operational,GENERIC_DECLINE,0.177,0.943,2815.63,0,1,expired_card,0
TXN103937,2026-03-01 19:17:31,519.92,credit_card,232,437,0,2133,0.947,453,operational,298,operational,OTP_CVV_MISMATCH,0.116,0.681,3107.22,1,1,otp_cvv_mismatch,1
TXN103938,2026-05-27 01:46:58,2787.29,credit_card,1734,390,1,1994,0.875,7254,degraded,349,operational,BANK_TIMEOUT,0.03,0.569,4285.91,0,1,bank_server_timeout,1
TXN103939,2026-05-20 10:42:33,1178.18,credit_card,821,149,0,1537,0.579,337,operational,314,degraded,INSUFFICIENT_FUNDS,0.193,0.298,3545.8,0,1,insufficient_funds,0
TXN103940,2026-05-10 15:24:36,760.11,debit_card,785,439,2,1400,0.824,479,operational,205,operational,INSUFFICIENT_FUNDS,0.235,0.056,6338.66,0,1,insufficient_funds,1
TXN103941,2026-02-10 18:24:33,836.08,debit_card,841,167,0,2368,0.941,349,operational,542,operational,INSUFFICIENT_FUNDS,0.409,0.255,7823.89,0,1,insufficient_funds,1
TXN103942,2026-04-27 14:20:06,3079.88,debit_card,1745,950,1,720,0.955,656,operational,193,operational,INSUFFICIENT_FUNDS,0.256,0.37,7329.73,0,1,insufficient_funds,0
TXN103943,2026-06-19 08:24:18,597.4,credit_card,2189,958,0,148,0.87,523,operational,248,operational,OTP_CVV_MISMATCH,0.115,0.626,8403.56,2,0,otp_cvv_mismatch,0
TXN103944,2026-01-09 18:37:34,652.87,debit_card,1864,643,1,977,0.674,309,operational,455,operational,INSUFFICIENT_FUNDS,0.134,0.091,9038.56,3,1,insufficient_funds,0
TXN103945,2026-02-27 20:11:19,4411.21,debit_card,1432,1158,2,1056,0.77,596,operational,280,operational,LIMIT_EXCEEDED,0.193,0.636,2693.17,0,1,transaction_limit_exceeded,1
TXN103946,2026-01-15 11:07:10,1524.5,credit_card,1794,162,1,1561,0.576,688,operational,248,degraded,INSUFFICIENT_FUNDS,0.179,0.093,4898.78,0,1,insufficient_funds,1
TXN103947,2026-01-19 16:38:20,4679.69,credit_card,590,1057,1,353,0.751,908,operational,252,operational,INSUFFICIENT_FUNDS,0.128,0.114,2528.51,0,1,insufficient_funds,1
TXN103948,2026-06-29 14:30:03,1256.63,credit_card,2288,465,0,562,0.827,583,operational,117,operational,LIMIT_EXCEEDED,0.028,0.707,500.0,1,1,transaction_limit_exceeded,1
TXN103949,2026-02-13 06:07:06,1797.97,credit_card,1542,-510,3,2287,0.703,303,operational,480,operational,CARD_EXPIRED,0.327,0.662,3974.83,0,1,expired_card,0
TXN103950,2026-02-02 06:53:34,2104.52,debit_card,2387,1078,0,1181,0.846,5747,degraded,161,degraded,BANK_TIMEOUT,0.324,0.675,4043.19,0,1,bank_server_timeout,1
TXN103951,2026-01-14 07:25:29,7207.15,debit_card,691,179,0,1134,0.837,218,operational,292,operational,CARD_BLOCKED,0.642,0.754,7491.33,1,0,card_blocked,0
TXN103952,2026-06-26 13:56:49,6643.64,debit_card,392,1020,0,112,0.735,550,operational,93,operational,RISK_BLOCK,0.77,0.619,3650.09,0,1,risk_fraud_block,0
TXN103953,2026-03-26 08:57:04,5703.18,debit_card,1795,1190,1,81,0.639,1098,degraded,6569,down,TEMPORARY_FAILURE,0.157,0.561,3810.24,0,1,issuer_bank_down,0
TXN103954,2026-05-23 10:44:53,959.8,credit_card,821,919,2,2014,0.795,413,degraded,154,degraded,INSUFFICIENT_FUNDS,0.233,0.139,2215.41,0,1,insufficient_funds,0
TXN103955,2026-02-15 01:05:06,670.96,credit_card,543,200,1,1590,0.74,357,operational,124,operational,OTP_CVV_MISMATCH,0.162,0.7,3307.86,1,0,otp_cvv_mismatch,0
TXN103956,2026-04-26 08:43:01,3851.94,credit_card,1975,1016,0,958,0.899,439,operational,179,operational,CARD_BLOCKED,0.495,0.633,4327.46,2,1,card_blocked,0
TXN103957,2026-06-09 11:43:08,7131.68,debit_card,1346,355,1,992,0.678,452,operational,127,operational,RISK_BLOCK,0.972,0.357,8072.45,1,1,risk_fraud_block,0
TXN103958,2026-05-01 19:17:48,5758.09,credit_card,1961,137,2,1116,0.804,619,operational,270,operational,INSUFFICIENT_FUNDS,0.32,0.095,6367.36,1,1,insufficient_funds,1
TXN103959,2026-04-04 01:59:44,1823.64,credit_card,631,-192,1,2010,0.74,192,operational,296,operational,CARD_EXPIRED,0.372,0.564,1684.27,1,1,expired_card,0
TXN103960,2026-02-07 21:31:24,3726.97,credit_card,205,-647,0,2214,0.812,286,operational,272,operational,CARD_EXPIRED,0.326,0.743,4282.3,1,1,expired_card,1
TXN103961,2026-02-12 00:09:06,3793.06,debit_card,1042,695,3,1086,0.861,506,degraded,206,operational,INSUFFICIENT_FUNDS,0.41,0.024,4605.5,0,1,insufficient_funds,1
TXN103962,2026-04-18 10:24:39,2089.09,credit_card,2406,51,3,994,0.692,392,degraded,10901,down,ISSUER_DOWN,0.032,0.45,1719.36,2,1,issuer_bank_down,1
TXN103963,2026-03-23 05:29:16,2181.82,credit_card,1476,-616,1,1025,0.907,265,operational,254,operational,CARD_EXPIRED,0.367,0.671,3777.28,0,1,expired_card,0
TXN103964,2026-01-09 08:38:56,1985.72,debit_card,2144,-768,0,1191,0.84,322,operational,509,operational,CARD_EXPIRED,0.304,0.61,1927.78,0,1,expired_card,0
TXN103965,2026-02-05 06:41:42,818.48,credit_card,2112,814,2,756,0.656,188,operational,96,operational,INSUFFICIENT_FUNDS,0.339,0.272,6520.33,1,1,insufficient_funds,0
TXN103966,2026-03-19 18:18:15,906.41,debit_card,2251,993,1,743,0.949,7929,degraded,321,down,TEMPORARY_FAILURE,0.07,0.571,2879.48,2,1,bank_server_timeout,1
TXN103967,2026-02-02 04:06:39,892.52,debit_card,1163,143,0,1150,0.738,711,operational,318,operational,INSUFFICIENT_FUNDS,0.454,0.041,3083.83,0,1,insufficient_funds,0
TXN103968,2026-04-10 17:01:56,363.69,credit_card,534,74,3,2018,0.822,2890,operational,192,operational,BANK_TIMEOUT,0.091,0.543,4197.18,0,1,bank_server_timeout,1
TXN103969,2026-02-24 02:50:09,2076.42,credit_card,2252,1057,1,718,0.404,505,operational,497,operational,INSUFFICIENT_FUNDS,0.097,0.203,14852.42,1,1,insufficient_funds,0
TXN103970,2026-02-22 11:22:43,1728.43,credit_card,1267,574,1,1094,0.878,140,operational,278,operational,CARD_BLOCKED,0.484,0.777,3220.77,0,1,card_blocked,0
TXN103971,2026-01-20 11:51:44,3856.46,credit_card,820,621,0,656,0.88,265,degraded,302,operational,INSUFFICIENT_FUNDS,0.325,0.098,2713.13,0,1,insufficient_funds,0
TXN103972,2026-04-01 13:56:51,6350.31,debit_card,1118,319,0,1208,0.952,7414,degraded,343,degraded,TEMPORARY_FAILURE,0.305,0.837,10526.46,0,1,bank_server_timeout,1
TXN103973,2026-02-03 22:57:26,6767.16,credit_card,1962,586,0,287,0.699,511,operational,712,operational,INSUFFICIENT_FUNDS,0.263,0.071,4122.2,2,1,insufficient_funds,0
TXN103974,2026-04-24 11:20:27,7435.4,credit_card,919,1004,0,1234,0.484,258,operational,231,operational,INSUFFICIENT_FUNDS,0.02,0.253,3083.64,0,1,insufficient_funds,1
TXN103975,2026-06-18 20:21:44,844.26,debit_card,2083,1017,0,1757,0.926,334,operational,308,operational,INSUFFICIENT_FUNDS,0.206,0.004,5541.7,0,1,insufficient_funds,1
TXN103976,2026-06-14 04:51:06,429.91,debit_card,591,969,1,1693,0.872,339,operational,512,operational,INSUFFICIENT_FUNDS,0.054,0.236,5773.03,0,1,insufficient_funds,1
TXN103977,2026-05-01 00:35:14,4565.51,debit_card,814,368,0,1573,0.735,192,operational,264,degraded,INSUFFICIENT_FUNDS,0.259,0.124,4160.88,1,1,insufficient_funds,1
TXN103978,2026-05-26 08:11:11,7170.1,debit_card,374,926,0,1356,0.854,7406,operational,482,operational,TEMPORARY_FAILURE,0.46,0.424,3037.39,0,1,bank_server_timeout,1
TXN103979,2026-06-15 19:09:48,8531.62,credit_card,2181,556,0,1512,0.87,382,operational,282,degraded,OTP_CVV_MISMATCH,0.083,0.73,7678.72,2,0,otp_cvv_mismatch,0
TXN103980,2026-05-03 17:11:38,2923.5,credit_card,2180,472,1,1090,0.432,244,operational,338,operational,INSUFFICIENT_FUNDS,0.039,0.135,5471.19,3,1,insufficient_funds,1
TXN103981,2026-02-16 05:34:43,244.41,debit_card,541,411,1,2353,0.955,8761,degraded,261,operational,BANK_TIMEOUT,0.145,0.836,9498.53,3,1,bank_server_timeout,1
TXN103982,2026-04-01 03:36:09,2594.51,debit_card,1340,1112,0,1639,0.949,574,operational,242,operational,OTP_CVV_MISMATCH,0.067,0.728,5682.59,2,0,otp_cvv_mismatch,0
TXN103983,2026-06-04 06:17:51,3136.88,credit_card,1985,232,0,747,0.843,244,operational,284,operational,INSUFFICIENT_FUNDS,0.048,0.132,3447.48,0,1,insufficient_funds,0
TXN103984,2026-05-01 05:41:52,6295.67,debit_card,1514,-396,0,1596,0.733,242,degraded,188,operational,CARD_EXPIRED,0.155,0.916,5225.15,0,1,expired_card,0
TXN103985,2026-03-07 05:01:06,7518.87,debit_card,1624,1097,1,817,0.855,213,operational,191,operational,INSUFFICIENT_FUNDS,0.192,0.324,4289.81,0,1,insufficient_funds,0
TXN103986,2026-01-31 07:32:43,4470.14,credit_card,676,791,1,1778,0.844,1031,operational,263,operational,INSUFFICIENT_FUNDS,0.258,0.182,3438.08,2,1,insufficient_funds,0
TXN103987,2026-01-26 22:55:20,1000.51,debit_card,102,60,1,903,0.856,3465,operational,289,operational,BANK_TIMEOUT,0.286,0.616,1725.5,0,1,bank_server_timeout,1
TXN103988,2026-03-09 20:45:24,643.18,credit_card,2339,746,2,1177,0.648,225,operational,389,operational,CARD_BLOCKED,0.176,0.698,3479.3,0,1,card_blocked,0
TXN103989,2026-05-25 20:20:04,3070.22,debit_card,2285,165,1,1442,0.887,368,operational,234,operational,CARD_BLOCKED,0.368,0.663,3423.12,3,1,card_blocked,0
TXN103990,2026-04-10 11:13:47,814.95,credit_card,2342,424,0,2451,0.787,392,operational,595,operational,CARD_BLOCKED,0.274,0.633,7890.87,0,1,card_blocked,0
TXN103991,2026-01-11 17:41:18,7868.94,debit_card,136,118,0,1359,0.931,4724,degraded,156,degraded,BANK_TIMEOUT,0.337,0.785,2580.56,1,1,bank_server_timeout,1
TXN103992,2026-06-15 07:38:33,327.33,debit_card,1688,890,0,1441,0.798,271,operational,185,operational,INSUFFICIENT_FUNDS,0.169,0.119,5073.41,0,1,insufficient_funds,1
TXN103993,2026-03-14 20:57:51,3172.99,credit_card,649,-231,0,2283,0.803,245,operational,343,operational,CARD_EXPIRED,0.37,0.709,1297.8,0,0,expired_card,0
TXN103994,2026-03-12 07:20:55,2477.68,debit_card,821,1128,0,1996,0.964,252,operational,541,operational,INSUFFICIENT_FUNDS,0.076,0.179,30188.59,0,1,insufficient_funds,1
TXN103995,2026-05-28 11:26:21,1463.78,credit_card,1049,829,0,89,0.672,278,operational,198,operational,GENERIC_DECLINE,0.066,0.006,7204.85,1,1,insufficient_funds,1
TXN103996,2026-03-09 20:26:53,713.67,credit_card,605,399,0,1168,0.973,508,operational,604,operational,GENERIC_DECLINE,0.133,0.041,3867.87,1,1,insufficient_funds,0
TXN103997,2026-04-22 02:14:19,229.01,credit_card,1499,936,0,1757,0.946,16454,degraded,416,degraded,BANK_TIMEOUT,0.135,0.539,3736.44,0,1,bank_server_timeout,1
TXN103998,2026-06-15 19:29:54,1057.98,debit_card,1500,-610,2,847,0.825,242,operational,365,operational,CARD_EXPIRED,0.152,0.685,2271.04,0,1,expired_card,0
TXN103999,2026-04-04 06:02:37,1076.7,debit_card,2322,344,0,610,0.967,211,operational,361,operational,INSUFFICIENT_FUNDS,0.599,0.04,4657.67,0,1,insufficient_funds,1
TXN104000,2026-04-21 12:57:31,5471.34,credit_card,2087,338,0,1314,0.864,313,operational,13989,down,ISSUER_DOWN,0.166,0.803,3163.93,0,1,issuer_bank_down,1
TXN104001,2026-03-05 15:41:54,822.78,debit_card,1764,-335,0,439,0.905,303,degraded,225,operational,CARD_EXPIRED,0.034,0.445,1432.51,1,1,expired_card,1
TXN104002,2026-06-10 07:41:43,2830.79,debit_card,2418,1180,1,1446,0.602,197,operational,224,operational,LIMIT_EXCEEDED,0.243,0.461,2392.04,0,1,transaction_limit_exceeded,1
TXN104003,2026-01-14 12:14:28,494.38,credit_card,1087,1028,3,1670,0.963,749,operational,223,operational,INSUFFICIENT_FUNDS,0.16,0.017,3358.26,1,1,insufficient_funds,0
TXN104004,2026-02-19 17:50:55,2909.66,debit_card,198,662,0,776,0.641,8388,degraded,227,operational,BANK_TIMEOUT,0.086,0.883,11622.37,0,0,bank_server_timeout,1
TXN104005,2026-06-28 08:59:56,192.07,credit_card,2201,42,2,1605,0.623,468,operational,398,degraded,INSUFFICIENT_FUNDS,0.137,0.616,14186.42,1,1,insufficient_funds,0
TXN104006,2026-03-29 03:25:06,14630.13,debit_card,855,1162,2,1887,0.722,7135,degraded,528,operational,BANK_TIMEOUT,0.462,0.634,15155.4,0,0,bank_server_timeout,1
TXN104007,2026-02-01 11:01:20,1563.18,debit_card,1132,478,1,709,0.892,484,degraded,172,operational,INSUFFICIENT_FUNDS,0.281,0.139,3952.8,0,1,insufficient_funds,1
TXN104008,2026-03-16 11:22:04,110.06,debit_card,996,752,1,1073,0.862,237,operational,183,operational,INSUFFICIENT_FUNDS,0.297,0.063,2078.95,0,1,insufficient_funds,0
TXN104009,2026-02-15 22:55:57,878.13,credit_card,2280,525,0,1476,0.743,362,operational,562,operational,AUTH_FAILURE,0.186,0.719,2613.09,2,1,otp_cvv_mismatch,0
TXN104010,2026-04-05 13:14:20,749.85,credit_card,941,-556,0,1653,0.984,246,operational,276,operational,CARD_EXPIRED,0.05,0.599,8678.96,0,1,expired_card,0
TXN104011,2026-02-12 11:09:21,934.23,debit_card,1719,384,1,1537,0.789,550,operational,396,down,INSUFFICIENT_FUNDS,0.179,0.163,20158.68,0,1,insufficient_funds,0
TXN104012,2026-03-13 21:06:34,1250.0,debit_card,1679,716,3,725,0.897,218,operational,232,operational,RISK_BLOCK,0.916,0.675,18043.08,1,0,risk_fraud_block,0
TXN104013,2026-06-13 10:18:24,927.9,debit_card,1403,532,1,334,0.91,433,operational,738,operational,INSUFFICIENT_FUNDS,0.366,0.225,2801.32,0,0,insufficient_funds,1
TXN104014,2026-01-15 19:49:42,795.63,debit_card,1381,211,0,1214,0.83,412,operational,301,degraded,OTP_CVV_MISMATCH,0.101,0.623,3338.68,2,0,otp_cvv_mismatch,1
TXN104015,2026-05-18 11:08:01,565.02,debit_card,208,472,0,754,0.892,7041,degraded,426,operational,TEMPORARY_FAILURE,0.399,0.557,7431.38,0,1,bank_server_timeout,1
TXN104016,2026-01-15 01:46:55,4094.22,credit_card,2231,-564,0,885,0.915,233,operational,452,operational,CARD_EXPIRED,0.044,0.525,6568.93,0,1,expired_card,1
TXN104017,2026-03-24 07:39:53,5983.0,credit_card,853,762,3,1996,0.722,10577,degraded,127,operational,BANK_TIMEOUT,0.085,0.623,5891.77,0,1,bank_server_timeout,1
TXN104018,2026-05-01 07:11:50,1395.44,credit_card,579,548,0,1051,0.845,341,operational,123,operational,GENERIC_DECLINE,0.302,0.018,5990.67,0,1,insufficient_funds,1
TXN104019,2026-06-21 23:25:39,1768.53,credit_card,572,258,0,2280,0.907,311,operational,8395,down,ISSUER_DOWN,0.065,0.814,4630.04,0,1,issuer_bank_down,1
TXN104020,2026-02-15 00:21:22,583.6,debit_card,1016,704,0,1692,0.875,488,operational,293,operational,INSUFFICIENT_FUNDS,0.037,0.144,4379.38,0,1,insufficient_funds,0
TXN104021,2026-01-10 12:01:27,1932.49,credit_card,1570,1009,0,422,0.691,881,operational,288,operational,INSUFFICIENT_FUNDS,0.385,0.182,2787.18,1,1,insufficient_funds,1
TXN104022,2026-05-16 03:39:59,2265.4,credit_card,1366,-221,0,397,0.825,309,operational,476,operational,CARD_EXPIRED,0.045,0.705,5417.13,0,1,expired_card,0
TXN104023,2026-06-10 20:39:21,1445.4,credit_card,2092,771,0,1660,0.869,192,operational,178,operational,AUTH_FAILURE,0.903,0.929,2812.98,1,1,risk_fraud_block,0
TXN104024,2026-04-12 17:02:55,2674.77,debit_card,2047,562,0,618,0.868,309,operational,171,operational,LIMIT_FAILURE,0.158,0.7,1543.04,0,1,transaction_limit_exceeded,1
TXN104025,2026-01-11 21:02:45,2451.0,credit_card,858,377,0,2338,0.932,467,operational,181,operational,RISK_BLOCK,0.75,0.646,7026.18,1,1,risk_fraud_block,0
TXN104026,2026-04-01 02:54:04,627.29,credit_card,2063,1055,0,903,0.792,299,operational,503,operational,OTP_CVV_MISMATCH,0.225,0.64,3358.95,1,0,otp_cvv_mismatch,1
TXN104027,2026-03-12 09:41:04,5934.81,debit_card,1714,1157,0,87,0.96,183,operational,421,operational,OTP_CVV_MISMATCH,0.031,0.544,3028.44,2,0,otp_cvv_mismatch,1
TXN104028,2026-03-23 06:23:53,1462.49,credit_card,2152,241,1,687,0.595,15227,degraded,151,operational,BANK_TIMEOUT,0.114,0.744,3627.47,0,1,bank_server_timeout,1
TXN104029,2026-01-10 17:18:03,9615.33,debit_card,30,758,1,2118,0.819,320,operational,416,operational,RISK_BLOCK,0.867,0.431,4207.34,0,1,risk_fraud_block,0
TXN104030,2026-02-27 02:57:40,2740.68,credit_card,1312,1109,1,441,0.924,5712,degraded,219,operational,TEMPORARY_FAILURE,0.08,0.732,13184.27,0,1,bank_server_timeout,1
TXN104031,2026-06-29 19:32:45,12919.27,debit_card,1574,-704,0,1140,0.808,351,operational,144,operational,GENERIC_DECLINE,0.09,0.755,1128.82,1,1,expired_card,1
TXN104032,2026-01-09 05:50:02,5830.23,credit_card,626,660,1,2043,0.797,525,degraded,282,operational,OTP_CVV_MISMATCH,0.096,0.71,10243.75,2,1,otp_cvv_mismatch,1
TXN104033,2026-06-14 14:09:45,2259.12,credit_card,1648,1152,0,2173,0.663,5245,degraded,273,operational,BANK_TIMEOUT,0.3,0.687,19996.2,0,1,bank_server_timeout,1
TXN104034,2026-04-04 03:43:55,873.44,credit_card,1823,765,0,411,0.883,505,operational,424,operational,INSUFFICIENT_FUNDS,0.131,0.159,2507.55,0,1,insufficient_funds,1
TXN104035,2026-04-16 06:19:53,892.45,debit_card,373,-36,1,1974,0.972,299,operational,274,down,CARD_EXPIRED,0.271,0.546,4579.04,0,1,expired_card,0
TXN104036,2026-06-18 00:47:29,3067.37,debit_card,2388,-684,0,1606,0.789,238,operational,509,operational,CARD_EXPIRED,0.128,0.932,4239.51,0,1,expired_card,0
TXN104037,2026-02-09 05:05:18,2076.98,credit_card,2366,719,0,501,0.892,146,operational,540,operational,LIMIT_EXCEEDED,0.225,0.808,1086.43,1,1,transaction_limit_exceeded,0
TXN104038,2026-06-27 04:37:56,998.76,debit_card,734,-526,0,1132,0.827,281,degraded,218,operational,CARD_EXPIRED,0.278,0.878,2074.79,0,1,expired_card,0
TXN104039,2026-02-19 19:40:47,4140.62,credit_card,523,268,2,320,0.675,341,operational,263,operational,LIMIT_EXCEEDED,0.012,0.653,1862.17,0,1,transaction_limit_exceeded,1
TXN104040,2026-03-04 20:03:45,1871.16,debit_card,520,887,2,414,0.857,9178,operational,471,operational,BANK_TIMEOUT,0.241,0.747,5499.81,0,1,bank_server_timeout,1
